,0,1,2,3,4,5,6,7,8,9,10,11,12
6258,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F6:76_-63,,,,,,,,,,,
6259,6C:EC:EB:1F:F4:74_-69,BC:6A:29:BE:2F:23_-78,,,,,,,,,,,
6260,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:26_-78,,,,,,,,,,
6261,BC:6A:29:BE:2F:76_-59,,,,,,,,,,,,
6262,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-77,BC:6A:29:BE:2F:23_-64,,,,,,,,,
6263,6C:EC:EB:1F:F4:74_-67,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F4:74_-67,,,,,,,,,,
6264,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,
6265,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F4:46_-93,7C:66:9D:7B:2B:90_-64,6C:EC:EB:1F:F6:15_-70,6C:EC:EB:1F:F6:55_-71,,,,,,,,
6266,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-68,,,,,,,,,,,
6267,6C:EC:EB:1F:FB:96_-91,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:2D_-93,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:FD:9B_-91,7C:66:9D:7B:2B:9F_-72,,,,,,
6268,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:24_-70,,,,,
6269,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,,
6270,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:FD:83_-90,6C:EC:EB:1F:FD:83_-90,BC:6A:29:BE:31:57_-58,,,,,,,,
6271,6C:EC:EB:1F:F6:24_-74,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:F6:24_-76,,,,,,,,,,
6272,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,,
6273,7C:66:9D:7B:29:FA_-75,6C:EC:EB:1F:FB:C7_-96,6C:EC:EB:1F:FD:9B_-80,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:FB:C7_-93,20:CD:39:7D:42:D1_-98,6C:EC:EB:1F:FD:9B_-81,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:26_-96,,,,
6274,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:24_-64,,,,,,,,
6275,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,,
6276,,,,,,,,,,,,,
6277,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F4:46_-77,BC:6A:29:BE:2F:23_-70,,,,,,,,,,
6278,6C:EC:EB:1F:F6:55_-74,7C:66:9D:7B:2B:90_-73,6C:EC:EB:1F:F6:15_-95,7C:66:9D:7B:29:FB_-74,,,,,,,,,
6279,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:65_-44,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F6:26_-73,BC:6A:29:BE:31:57_-90,,,,,
6280,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F4:46_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,
6281,6C:EC:EB:1F:F6:15_-84,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:26_-70,,,,,,,,,,
6282,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,
6283,BC:6A:29:BE:2F:23_-70,,,,,,,,,,,,
6284,7C:66:9D:7B:29:FB_-87,,,,,,,,,,,,
6285,6C:EC:EB:1F:F6:26_-86,,,,,,,,,,,,
6286,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F6:15_-73,6C:EC:EB:1F:F6:24_-82,7C:66:9D:7B:2B:90_-63,BC:6A:29:BE:2F:23_-91,,,,,,,,
6287,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:26_-92,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F4:46_-83,,,,
6288,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2B:90_-78,,,,,,,,
6289,6C:EC:EB:1F:F4:74_-66,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:76_-74,7C:66:9D:7B:29:FB_-86,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:FD:83_-76,BC:6A:29:BE:2F:23_-76,,,,,,
6290,7C:66:9D:7B:29:FA_-89,BC:6A:29:BE:31:57_-95,7C:66:9D:7B:29:FA_-89,,,,,,,,,,
6291,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:2F:76_-90,,,,,,,,,,
6292,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:FD:9B_-73,BC:6A:29:BE:31:57_-82,6C:EC:EB:1F:FD:9B_-73,6C:EC:EB:1F:FB:C7_-82,6C:EC:EB:1F:FB:B0_-93,,,,,,,
6293,7C:66:9D:7B:2B:90_-77,BC:6A:29:BE:2F:23_-91,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:55_-72,BC:6A:29:BE:31:57_-61,,,,,,,
6294,BC:6A:29:BE:2F:76_-81,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2D:4A_-89,,,,,,,,,,
6295,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,
6296,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,,
6297,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:FD:83_-90,6C:EC:EB:1F:F4:74_-73,,,,,,,,,,
6298,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,
6299,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:FD:9B_-90,BC:6A:29:BE:31:57_-86,,,,,,,,,,
6300,,,,,,,,,,,,,
6301,,,,,,,,,,,,,
6302,,,,,,,,,,,,,
6303,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:26_-83,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:76_-72,,,,,,,
6304,7C:66:9D:7B:2D:4A_-68,BC:6A:29:BE:31:57_-93,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2D:4A_-68,,,,,,,,,
6305,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,
6306,6C:EC:EB:1F:F4:4F_-91,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:FD:83_-73,,,,,,,,,,
6307,6C:EC:EB:1F:F4:74_-93,6C:EC:EB:1F:F6:65_-84,,,,,,,,,,,
6308,6C:EC:EB:1F:F6:26_-86,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FB_-86,BC:6A:29:BE:31:57_-59,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:FD:83_-90,,,,,,,
6309,6C:EC:EB:1F:F6:65_-54,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-72,,,,,,,,,,
6310,6C:EC:EB:1F:FD:83_-90,,,,,,,,,,,,
6311,7C:66:9D:7B:2B:90_-63,,,,,,,,,,,,
6312,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:76_-83,7C:66:9D:7B:29:FB_-75,,,,,,,,,,
6313,6C:EC:EB:1F:F6:15_-95,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F6:65_-60,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:65_-61,,,,,,,
6314,BC:6A:29:BE:2F:76_-67,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:2D:4A_-78,BC:6A:29:BE:31:57_-68,,,,,,,,,
6315,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:46_-76,BC:6A:29:BE:31:57_-88,,,,,,,,,,
6316,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F6:55_-77,,,,,,,,,,
6317,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:29:FA_-61,,,,,,,,,,,
6318,,,,,,,,,,,,,
6319,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,
6320,7C:66:9D:7B:29:FB_-92,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-72,,,,,,,,,
6321,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,
6322,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:29:FA_-80,,,,,,,,,,
6323,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F6:26_-79,,,,,,,,,,,
6324,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,,
6325,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,
6326,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F6:76_-96,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F6:76_-95,,,,,,,,,
6327,6C:EC:EB:1F:F6:65_-87,7C:66:9D:7B:2B:9F_-72,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F6:76_-76,,,,,,,
6328,6C:EC:EB:1F:F6:15_-93,7C:66:9D:7B:29:FB_-88,BC:6A:29:BE:31:57_-59,,,,,,,,,,
6329,6C:EC:EB:1F:F6:65_-89,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-75,,,,,,,,,
6330,BC:6A:29:BE:2F:23_-98,7C:66:9D:7B:2D:4A_-91,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:31:57_-61,,,,,,,,,
6331,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:FD:9B_-90,6C:EC:EB:1F:F6:55_-93,6C:EC:EB:1F:FD:9B_-90,,,,,,,,,
6332,,,,,,,,,,,,,
6333,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,
6334,,,,,,,,,,,,,
6335,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:31:57_-72,,,,,,,,,
6336,7C:66:9D:7B:29:FA_-60,7C:66:9D:7B:2D:4A_-70,BC:6A:29:BE:2F:76_-60,,,,,,,,,,
6337,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
6338,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,,
6339,6C:EC:EB:1F:F6:26_-99,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:31:57_-74,6C:EC:EB:1F:F4:74_-97,,,,,,,,,
6340,6C:EC:EB:1F:F6:2D_-93,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:29:FA_-86,6C:EC:EB:1F:F6:15_-91,,,,,,,,,
6341,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:65_-69,7C:66:9D:7B:2B:90_-72,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:65_-68,,,,,,,
6342,6C:EC:EB:1F:FD:83_-81,,,,,,,,,,,,
6343,6C:EC:EB:1F:FD:83_-71,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:46_-88,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F4:74_-84,,,,,,,
6344,6C:EC:EB:1F:F4:74_-71,7C:66:9D:7B:29:FB_-90,BC:6A:29:BE:2F:23_-85,,,,,,,,,,
6345,BC:6A:29:BE:31:57_-95,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:31:57_-97,,,,,,,,,,
6346,7C:66:9D:7B:29:FB_-81,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:29:FA_-84,,,,,,,,,
6347,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:F4:74_-75,,,,,,,,,,,
6348,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:2D:4A_-80,,,,,,,,,,,
6349,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,
6350,7C:66:9D:7B:29:FA_-88,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,
6351,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F6:26_-89,,,,,
6352,7C:66:9D:7B:2B:90_-92,BC:6A:29:BE:2F:23_-80,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FA_-82,,,,,,,,,
6353,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F4:74_-87,BC:6A:29:BE:2F:23_-79,,,,,,,,
6354,,,,,,,,,,,,,
6355,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:26_-84,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:FD:83_-91,6C:EC:EB:1F:FD:83_-89,7C:66:9D:7B:2B:9F_-69,,,,,,,
6356,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,,
6357,6C:EC:EB:1F:F6:65_-92,,,,,,,,,,,,
6358,7C:66:9D:7B:2D:4A_-68,BC:6A:29:BE:31:57_-75,,,,,,,,,,,
6359,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FA_-89,,,,,,,,,,,
6360,7C:66:9D:7B:2D:4A_-59,7C:66:9D:7B:2D:4A_-59,,,,,,,,,,,
6361,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:76_-61,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F4:46_-79,7C:66:9D:7B:2B:90_-90,,,,,,,
6362,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:29:FB_-65,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:FD:83_-73,7C:66:9D:7B:29:FB_-65,,,,
6363,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:FD:83_-72,,,,,,,,,,,
6364,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F4:74_-66,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:76_-77,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:FD:83_-73,BC:6A:29:BE:2F:23_-81,,,,,
6365,6C:EC:EB:1F:FD:83_-65,BC:6A:29:BE:31:57_-89,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:24_-81,,,,
6366,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:FD:83_-76,BC:6A:29:BE:2F:23_-92,6C:EC:EB:1F:F4:74_-64,,,,,,,,
6367,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:FD:9B_-93,6C:EC:EB:1F:FD:9B_-96,,,,,,,,,,
6368,7C:66:9D:7B:2B:9F_-65,BC:6A:29:BE:2F:23_-69,7C:66:9D:7B:2B:9F_-65,,,,,,,,,,
6369,6C:EC:EB:1F:F6:24_-67,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F4:46_-90,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:24_-73,7C:66:9D:7B:2B:90_-87,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:26_-80,,,
6370,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,
6371,6C:EC:EB:1F:FD:83_-73,,,,,,,,,,,,
6372,6C:EC:EB:1F:F4:74_-84,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F4:74_-82,7C:66:9D:7B:2B:9F_-71,,,,,,,,
6373,7C:66:9D:7B:29:FB_-91,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:FD:83_-75,,,,,,,,
6374,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F4:74_-96,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:46_-80,,,,,,,
6375,6C:EC:EB:1F:F4:46_-80,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:24_-98,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:65_-74,,,,,,,,
6376,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F4:46_-79,,,,,,,,,,
6377,BC:6A:29:BE:2F:23_-85,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,
6378,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,,,,,,,,,
6379,BC:6A:29:BE:2F:23_-90,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,
6380,6C:EC:EB:1F:F6:24_-84,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
6381,,,,,,,,,,,,,
6382,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:15_-76,BC:6A:29:BE:2F:23_-82,,,,,,,,
6383,7C:66:9D:7B:2B:90_-79,6C:EC:EB:1F:FD:83_-86,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:90_-78,,,,,,,,,
6384,BC:6A:29:BE:2F:23_-75,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:24_-85,,,,,,,,,
6385,BC:6A:29:BE:2F:76_-88,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FB_-83,,,,,,,,,,
6386,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-58,6C:EC:EB:1F:F6:15_-92,,,,,,,,,
6387,BC:6A:29:BE:31:57_-82,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:FB:C7_-83,BC:6A:29:BE:31:57_-80,,,,,,,,
6388,6C:EC:EB:1F:F6:76_-82,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:26_-88,,,,,,,
6389,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:24_-78,BC:6A:29:BE:31:57_-93,6C:EC:EB:1F:F6:15_-94,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:2F:23_-68,,,,,,
6390,,,,,,,,,,,,,
6391,,,,,,,,,,,,,
6392,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F4:74_-62,BC:6A:29:BE:2F:23_-86,,,,,,,,,,
6393,6C:EC:EB:1F:F6:15_-82,7C:66:9D:7B:2B:90_-64,6C:EC:EB:1F:F6:15_-82,,,,,,,,,,
6394,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:65_-84,BC:6A:29:BE:2F:23_-69,,,,,,,,,,
6395,6C:EC:EB:1F:F4:4F_-94,,,,,,,,,,,,
6396,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F6:76_-94,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:2F:23_-70,,,,,,,,,
6397,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F6:76_-56,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:29:FB_-88,,,,,,,
6398,7C:66:9D:7B:2B:90_-66,BC:6A:29:BE:31:57_-59,,,,,,,,,,,
6399,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,
6400,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:74_-82,,,,,,,,
6401,,,,,,,,,,,,,
6402,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:76_-86,BC:6A:29:BE:2F:23_-84,,,,,,,,,,
6403,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,
6404,7C:66:9D:7B:2B:90_-63,BC:6A:29:BE:31:57_-61,,,,,,,,,,,
6405,6C:EC:EB:1F:F6:24_-94,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:76_-78,BC:6A:29:BE:2F:23_-91,,,,,,,,,
6406,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F6:65_-79,,,,,,,,,
6407,6C:EC:EB:1F:F4:46_-92,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F4:74_-84,,,,,,,,,,
6408,7C:66:9D:7B:2B:9F_-96,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:2B:90_-92,6C:EC:EB:1F:F4:74_-84,BC:6A:29:BE:31:57_-86,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:FD:83_-71,,,,,,
6409,6C:EC:EB:1F:FD:9B_-88,BC:6A:29:BE:31:57_-85,7C:66:9D:7B:29:FA_-88,,,,,,,,,,
6410,7C:66:9D:7B:29:FA_-94,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,
6411,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,,
6412,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:76_-81,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:76_-79,,,,,,,,
6413,6C:EC:EB:1F:F6:15_-80,BC:6A:29:BE:31:57_-68,6C:EC:EB:1F:F6:55_-86,,,,,,,,,,
6414,6C:EC:EB:1F:F6:24_-62,6C:EC:EB:1F:F6:26_-71,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:76_-78,,,,,,,,
6415,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F4:74_-70,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:2B:9F_-75,,,,,,,
6416,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:26_-95,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:2B:9F_-73,,,,,,
6417,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,
6418,7C:66:9D:7B:29:FA_-89,BC:6A:29:BE:2F:23_-91,7C:66:9D:7B:29:FA_-89,,,,,,,,,,
6419,6C:EC:EB:1F:F4:46_-82,BC:6A:29:BE:2F:23_-89,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F4:74_-55,6C:EC:EB:1F:FD:83_-84,,,,,,,,
6420,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,
6421,7C:66:9D:7B:29:FB_-86,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F6:24_-94,,,,,,,,,
6422,6C:EC:EB:1F:F4:46_-70,7C:66:9D:7B:29:FB_-90,,,,,,,,,,,
6423,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:29:FA_-78,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,,,,,
6424,,,,,,,,,,,,,
6425,6C:EC:EB:1F:F6:76_-93,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F4:46_-87,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F4:46_-87,,,,,,,
6426,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2B:90_-64,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:55_-72,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:29:FA_-75,,,,,,
6427,6C:EC:EB:1F:FD:83_-77,7C:66:9D:7B:2B:9F_-69,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:24_-89,,,,,,,,
6428,BC:6A:29:BE:31:57_-77,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:24_-82,,,,,,,,
6429,6C:EC:EB:1F:F4:74_-58,,,,,,,,,,,,
6430,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,
6431,7C:66:9D:7B:29:FB_-86,,,,,,,,,,,,
6432,7C:66:9D:7B:2D:4A_-60,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,
6433,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:29:FB_-83,,,,,,,,,,,
