,0,1,2,3,4,5,6,7,8,9,10,11,12
6687,7C:66:9D:7B:29:FB_-80,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,
6688,,,,,,,,,,,,,
6689,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:31:57_-87,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,,
6690,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,,
6691,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:FD:83_-77,7C:66:9D:7B:2B:9F_-63,,,,,,,,
6692,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:FD:83_-81,,,,,,,,,,,
6693,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:FD:9B_-88,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,
6694,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,,,,,,,,,,,
6695,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,
6696,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,
6697,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
6698,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,,,,,,,,
6699,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:FD:9B_-88,,,,,,,,,
6700,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:24_-94,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,,,,,,
6701,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F6:65_-76,,,,,,,,,
6702,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,7C:66:9D:7B:2B:90_-62,,,,,,,,,
6703,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,,,,,,,,,,
6704,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:FD:83_-85,,,,,,,,,,
6705,,,,,,,,,,,,,
6706,6C:EC:EB:1F:F6:65_-60,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
6707,BC:6A:29:BE:31:57_-80,6C:EC:EB:1F:F6:55_-92,,,,,,,,,,,
6708,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:F4:46_-77,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,,,
6709,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,
6710,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,,,,,,,,,
6711,6C:EC:EB:1F:F6:24_-94,,,,,,,,,,,,
6712,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,7C:66:9D:7B:29:FB_-92,6C:EC:EB:1F:FD:83_-70,,,,,,
6713,,,,,,,,,,,,,
6714,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,
6715,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:65_-78,,,,,,,,
6716,6C:EC:EB:1F:F6:76_-89,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,,
6717,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:FD:83_-76,,,
6718,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,,,,,
6719,6C:EC:EB:1F:F6:76_-74,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,
6720,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,,,,,,,,
6721,7C:66:9D:7B:29:FB_-93,7C:66:9D:7B:29:FB_-93,7C:66:9D:7B:29:FB_-93,7C:66:9D:7B:29:FB_-93,,,,,,,,,
6722,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,
6723,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-68,,,,,,,,,,,
6724,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,,,
6725,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
6726,6C:EC:EB:1F:F6:24_-76,,,,,,,,,,,,
6727,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:26_-80,,,,,,,,
6728,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,
6729,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:29:FB_-73,,,,,,,
6730,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
6731,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,,,,,,,,,,
6732,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:65_-95,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,,,,,,,,
6733,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,,
6734,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,
6735,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,
6736,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,
6737,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,
6738,6C:EC:EB:1F:F4:74_-75,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,,,,,,,,,,
6739,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,
6740,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,,,,,,,
6741,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,6C:EC:EB:1F:FB:96_-98,BC:6A:29:BE:31:57_-77,,,,,,,
6742,6C:EC:EB:1F:F6:76_-75,,,,,,,,,,,,
6743,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,BC:6A:29:BE:31:57_-77,,,,,
6744,,,,,,,,,,,,,
6745,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:90_-94,7C:66:9D:7B:2B:9F_-71,BC:6A:29:BE:2F:23_-88,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,
6746,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,
6747,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,
6748,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,,
6749,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,,,
6750,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,
6751,7C:66:9D:7B:29:FB_-73,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F6:24_-74,7C:66:9D:7B:2B:9F_-89,,,,,,,
6752,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,
6753,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,,,,,,,,
6754,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FA_-80,,,,,,,,,,,
6755,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,,
6756,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,
6757,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:31:57_-90,6C:EC:EB:1F:F4:46_-81,BC:6A:29:BE:31:57_-90,,,,,,,,
6758,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2D:4A_-77,7C:66:9D:7B:29:FA_-75,,,,,,,,
6759,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-86,,,,,,,,,,
6760,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:2F:23_-78,,,,,,,,
6761,7C:66:9D:7B:29:FB_-75,,,,,,,,,,,,
6762,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,
6763,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,,,,,
6764,7C:66:9D:7B:2B:9F_-86,7C:66:9D:7B:2B:9F_-86,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,
6765,BC:6A:29:BE:31:57_-85,7C:66:9D:7B:2B:90_-90,,,,,,,,,,,
6766,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-71,,,,,,,,,,,
6767,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F6:76_-69,,,,,,
6768,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:90_-68,,,,,,,
6769,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,
6770,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,
6771,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F4:46_-81,,,,,,,,,,
6772,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,
6773,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
6774,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,
6775,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,,,,,,,,,
6776,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:65_-84,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
6777,,,,,,,,,,,,,
6778,6C:EC:EB:1F:F6:65_-68,,,,,,,,,,,,
6779,BC:6A:29:BE:2F:76_-73,BC:6A:29:BE:2F:76_-73,,,,,,,,,,,
6780,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:15_-87,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:2B:9F_-76,,,,,,,,,
6781,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,
6782,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F6:65_-90,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,
6783,BC:6A:29:BE:2F:23_-69,,,,,,,,,,,,
6784,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,,
6785,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,,
6786,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,
6787,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,
6788,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,,,,,,,
6789,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,,,,,,,,,,
6790,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:65_-70,,,,,,,,
6791,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:55_-80,,,,,,,,,
6792,6C:EC:EB:1F:F6:2D_-89,6C:EC:EB:1F:F6:2D_-89,6C:EC:EB:1F:F6:2D_-89,,,,,,,,,,
6793,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FB_-88,BC:6A:29:BE:2F:23_-82,,,,,,,,,
6794,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,,,,,,,,
6795,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,,,,,,,,,,
6796,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,,,,,,,,
6797,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,,,,,,,,,,,
6798,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,
6799,BC:6A:29:BE:31:57_-92,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:90_-92,,,,,,,,,
6800,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,
6801,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-72,,,,,,,,,,
6802,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,,,,,,,,
6803,,,,,,,,,,,,,
6804,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:24_-69,,,,,,,,,
6805,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,,,,,,,,,
6806,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:74_-85,7C:66:9D:7B:2B:9F_-78,,,,,,,,,
6807,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,
6808,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:24_-86,,,,
6809,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,
6810,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,
6811,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,,,
6812,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,7C:66:9D:7B:29:FA_-86,BC:6A:29:BE:31:57_-86,,,,,,,,,
6813,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,,,,,,,,,,
6814,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,
6815,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:2F:76_-93,BC:6A:29:BE:31:57_-60,,,,,,,,
6816,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,
6817,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,,,,,,,,,,
6818,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:24_-69,,,,,,,,,,,
6819,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:65_-58,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,
6820,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,,
6821,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,,
6822,7C:66:9D:7B:2B:9F_-87,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,,,
6823,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,,,,,,,,,
6824,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:9F_-79,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,,,,,,,,
6825,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,
6826,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-76,,,,,,,,
6827,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-88,,,,,,,,,,
6828,BC:6A:29:BE:2F:76_-90,BC:6A:29:BE:2F:76_-90,BC:6A:29:BE:2F:76_-90,BC:6A:29:BE:2F:76_-90,BC:6A:29:BE:2F:76_-90,6C:EC:EB:1F:F6:15_-82,,,,,,,
6829,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,
6830,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:65_-71,,,,,,,,,
6831,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:FD:83_-67,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,
6832,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-83,,,,,,,,,,
6833,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,
6834,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,
6835,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FB_-83,,,,,,,,,
6836,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:FD:83_-77,,,,,,,,,,,
6837,,,,,,,,,,,,,
6838,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,,
6839,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:76_-68,,,,,,,,,
6840,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-81,,,,,,,,,
6841,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F4:74_-86,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,,,,,,,
6842,6C:EC:EB:1F:F6:55_-86,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,
6843,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,6C:EC:EB:1F:F6:55_-95,,,,,,,,,
6844,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,,
6845,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:2B:90_-79,,,,,,,,,,,
6846,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:65_-77,,,,,,,,
6847,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,
6848,6C:EC:EB:1F:F6:76_-86,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:24_-87,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-67,,,,
6849,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,,,,
6850,7C:66:9D:7B:2B:90_-75,,,,,,,,,,,,
6851,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,
6852,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,,,
6853,BC:6A:29:BE:2F:76_-63,,,,,,,,,,,,
6854,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,,,,,,,,,
6855,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:15_-76,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:FD:9B_-85,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,
6856,6C:EC:EB:1F:F4:74_-80,,,,,,,,,,,,
6857,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:2F:76_-81,,,,,,,,,,
6858,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,
6859,BC:6A:29:BE:2F:23_-60,BC:6A:29:BE:31:57_-74,,,,,,,,,,,
6860,,,,,,,,,,,,,
6861,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:15_-76,BC:6A:29:BE:31:57_-66,,,,,,,,,,
