,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6098,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:FD:83_-76,BC:6A:29:BE:31:57_-89,,,,,,,,,,,,,
6099,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,,,,
6100,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,,,,,,,,,,,,
6101,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FB_-87,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,,,
6102,,,,,,,,,,,,,,,,
6103,6C:EC:EB:1F:F6:24_-71,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,,,,
6104,,,,,,,,,,,,,,,,
6105,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,,
6106,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,,
6107,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,,,
6108,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,
6109,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,
6110,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
6111,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,,,,,,,,,,,,
6112,7C:66:9D:7B:29:FB_-90,,,,,,,,,,,,,,,
6113,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,,,,
6114,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,,
6115,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,,,
6116,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,,,
6117,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,,,,,,,,,,,,,
6118,,,,,,,,,,,,,,,,
6119,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,
6120,6C:EC:EB:1F:F6:76_-66,6C:EC:EB:1F:F6:65_-65,6C:EC:EB:1F:F6:65_-65,,,,,,,,,,,,,
6121,,,,,,,,,,,,,,,,
6122,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,
6123,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,,,
6124,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:2B:90_-72,BC:6A:29:BE:31:57_-60,,,,,,,,,,,,
6125,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,,,
6126,6C:EC:EB:1F:F4:46_-65,6C:EC:EB:1F:F4:46_-65,6C:EC:EB:1F:F4:46_-65,,,,,,,,,,,,,
6127,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F6:65_-78,,,,,,,,
6128,7C:66:9D:7B:2B:90_-65,,,,,,,,,,,,,,,
6129,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,,,,,
6130,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:29:FB_-62,,,,,,,,
6131,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,,
6132,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,
6133,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,,,,
6134,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,,,,,
6135,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-79,,,,,,,,,,,
6136,BC:6A:29:BE:31:57_-87,BC:6A:29:BE:31:57_-87,BC:6A:29:BE:31:57_-87,BC:6A:29:BE:31:57_-87,,,,,,,,,,,,
6137,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,,,,,
6138,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,,
6139,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-78,,,,,,,,,,,,,
6140,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,,
6141,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,,,
6142,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F4:74_-85,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,
6143,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,
6144,,,,,,,,,,,,,,,,
6145,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,,
6146,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,
6147,,,,,,,,,,,,,,,,
6148,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,,,
6149,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FA_-61,,,,,,,,,,,,,,
6150,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,,
6151,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,
6152,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,,,,,,,,,,,,
6153,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,,
6154,BC:6A:29:BE:2F:23_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,,,,
6155,,,,,,,,,,,,,,,,
6156,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,
6157,BC:6A:29:BE:2F:23_-60,6C:EC:EB:1F:F6:65_-75,BC:6A:29:BE:2F:23_-60,BC:6A:29:BE:2F:23_-60,,,,,,,,,,,,
6158,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
6159,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,,,,
6160,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:2F:76_-68,,,,,,,,,,,,,,
6161,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,
6162,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,
6163,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,
6164,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,,,,,,,,,,,,,
6165,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,,,,,,,,,,,,,
6166,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,
6168,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,,,,
6169,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,6C:EC:EB:1F:F6:55_-83,,,,,,
6170,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,,,,,,,,,,,
6171,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:76_-90,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,,,,,,,,
6172,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,,,
6173,7C:66:9D:7B:2B:9F_-67,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,
6174,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,,,,
6175,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F4:74_-91,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,
6176,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,,,,,
6177,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,
6178,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,
6179,BC:6A:29:BE:2F:23_-69,,,,,,,,,,,,,,,
6180,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,7C:66:9D:7B:2B:90_-86,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,
6181,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
6182,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,,,
6183,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:74_-83,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,,,
6184,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,,,,
6185,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,,
6186,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
6187,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-69,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,
6188,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,
6189,BC:6A:29:BE:2F:76_-74,BC:6A:29:BE:2F:76_-74,,,,,,,,,,,,,,
6190,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,,,
6191,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,
6192,,,,,,,,,,,,,,,,
6193,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,,,,,,,,,,,,
6194,BC:6A:29:BE:2F:76_-76,BC:6A:29:BE:2F:76_-76,,,,,,,,,,,,,,
6195,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:31:57_-84,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,
6196,7C:66:9D:7B:29:FA_-65,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,
6197,,,,,,,,,,,,,,,,
6198,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,,,,,
6199,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,,,,
6200,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:2D:4A_-70,BC:6A:29:BE:2F:76_-74,,,,,,,,,,,,,
6201,,,,,,,,,,,,,,,,
6202,,,,,,,,,,,,,,,,
6203,6C:EC:EB:1F:F6:2D_-78,6C:EC:EB:1F:F6:2D_-78,6C:EC:EB:1F:F6:2D_-78,,,,,,,,,,,,,
6204,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:31:57_-69,,,,,,,,,,,,,,
6205,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,,,,,,,,,,,,,,
6206,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,,,,,,,,
6207,,,,,,,,,,,,,,,,
6208,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,
6209,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,,,
6210,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,,,
6211,7C:66:9D:7B:29:FA_-90,6C:EC:EB:1F:FD:9B_-90,7C:66:9D:7B:29:FA_-90,,,,,,,,,,,,,
6212,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,,
6213,7C:66:9D:7B:2D:4A_-67,,,,,,,,,,,,,,,
6214,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:26_-88,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,
6215,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,,,,,,,,,,,,,,
6216,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,,,
6217,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-78,6C:EC:EB:1F:F6:55_-80,,,,,,,,,
6218,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:24_-68,,,,,,,,,,,
6219,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,
6220,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:65_-85,7C:66:9D:7B:2B:9F_-82,,,,,,,,,,,,,
6221,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,,,
6222,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,,,
6223,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,,,,,,,,,,
6224,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,,
6225,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,
6226,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,,,,,
6227,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,
6228,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,,
6229,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:FD:83_-88,7C:66:9D:7B:2B:90_-68,,,,,,,,,,
6230,,,,,,,,,,,,,,,,
6231,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,,,,,,,,,,,,,
6232,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,,,,,,,,,,
6233,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,,,,,
6234,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:FD:83_-67,6C:EC:EB:1F:FD:83_-67,,,,,,,,,,,,,
6235,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F4:74_-65,,,,,,,,,,,,
6236,6C:EC:EB:1F:FD:9B_-90,6C:EC:EB:1F:FD:9B_-90,6C:EC:EB:1F:FD:9B_-90,,,,,,,,,,,,,
6237,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:FD:9B_-71,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,
6238,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,,,
6239,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,,
6240,7C:66:9D:7B:29:FA_-59,7C:66:9D:7B:29:FA_-59,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,,,
6241,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,
6242,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,,,,
6243,7C:66:9D:7B:2B:9F_-61,7C:66:9D:7B:2B:9F_-61,6C:EC:EB:1F:F6:76_-81,7C:66:9D:7B:2B:9F_-61,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:2B:9F_-61,7C:66:9D:7B:2B:9F_-61,,,,,,,,,
6244,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,,,,,
6245,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:F4:46_-67,,,,,,,,,,,,,,
6246,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,
6247,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
6248,BC:6A:29:BE:2F:76_-74,,,,,,,,,,,,,,,
6249,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,,,,,,,,,
6250,,,,,,,,,,,,,,,,
6251,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,,,,,,,,,,
6252,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,
6253,6C:EC:EB:1F:F4:46_-71,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,,
6254,7C:66:9D:7B:2D:4A_-66,7C:66:9D:7B:2D:4A_-66,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,
6255,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,
6256,6C:EC:EB:1F:F4:74_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,
6257,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F4:74_-64,,,,,,,,,,,,
6258,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,,,,,,,,,,,,,
6259,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,,,,,,,,,,,,,,
6260,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F4:74_-78,7C:66:9D:7B:2B:90_-74,,,,,,
6261,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
6262,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,,,,,
6263,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,,,,
6264,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,,
6265,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
6266,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
6267,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,6C:EC:EB:1F:FD:9B_-86,,,,,,,,,,,,
6268,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,,,,,,,,,,,
6269,,,,,,,,,,,,,,,,
6270,BC:6A:29:BE:31:57_-58,,,,,,,,,,,,,,,
6271,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,,,,,,,,,,,,
6272,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,,,,,
