,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6528,7C:66:9D:7B:2B:90_-92,,,,,,,,,,,,,,,
6529,7C:66:9D:7B:2D:4A_-66,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,
6530,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:2F:76_-80,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-60,,,,,,,,,,,,
6531,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:29:FB_-89,7C:66:9D:7B:29:FB_-89,6C:EC:EB:1F:FD:83_-88,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:29:FB_-90,,,,,,,,,
6532,7C:66:9D:7B:2B:9F_-89,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-57,,,,,,,,,,,,,
6533,7C:66:9D:7B:29:FB_-81,BC:6A:29:BE:31:57_-56,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,
6534,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F6:76_-93,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:31:57_-60,,,,,,,,,,,
6535,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:F6:24_-92,,,,,,,,,,,,
6536,6C:EC:EB:1F:F4:74_-94,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:24_-74,,,,,,,,
6537,,,,,,,,,,,,,,,,
6538,7C:66:9D:7B:29:FB_-90,7C:66:9D:7B:29:FB_-92,,,,,,,,,,,,,,
6539,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,,,,,
6540,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,,,
6541,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:76_-87,,,,,,,,,,,,,
6542,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:76_-78,,,,,,,,,,,,,,
6543,7C:66:9D:7B:2B:9F_-90,6C:EC:EB:1F:F6:26_-78,BC:6A:29:BE:2F:23_-80,,,,,,,,,,,,,
6544,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:74_-78,,,,,,,,,,,,,,
6545,6C:EC:EB:1F:FD:83_-88,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:26_-84,,,,,,,,,,,,,
6546,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:24_-82,,,,,,,,,,,,,
6547,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F6:26_-82,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,,
6548,BC:6A:29:BE:2F:76_-73,,,,,,,,,,,,,,,
6549,6C:EC:EB:1F:FD:83_-94,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:F6:55_-90,7C:66:9D:7B:2B:90_-86,7C:66:9D:7B:29:FB_-68,,,,,,,,,,
6550,7C:66:9D:7B:2B:90_-80,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:74_-80,,,,,,,,,
6551,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,,,,,
6552,,,,,,,,,,,,,,,,
6553,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F6:15_-90,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:24_-74,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,
6554,6C:EC:EB:1F:FD:83_-72,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,,
6555,6C:EC:EB:1F:F6:76_-90,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,
6556,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,,
6557,6C:EC:EB:1F:F6:2D_-92,6C:EC:EB:1F:F6:15_-91,6C:EC:EB:1F:F6:26_-92,BC:6A:29:BE:2F:23_-72,,,,,,,,,,,,
6558,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:26_-85,,,,,,,,,,,
6559,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:65_-90,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,
6560,,,,,,,,,,,,,,,,
6561,6C:EC:EB:1F:FD:9B_-92,6C:EC:EB:1F:F6:26_-83,,,,,,,,,,,,,,
6562,6C:EC:EB:1F:F4:74_-67,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:31:57_-96,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F6:26_-87,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-93,,,,,,,,,
6563,6C:EC:EB:1F:FD:83_-76,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:74_-86,7C:66:9D:7B:29:FB_-93,,,,,,,,,,,,
6564,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,,,
6565,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:15_-74,,,,,,,,,,,,,,
6566,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
6567,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,,,
6568,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:15_-96,,,,,,,,,,,,,
6569,,,,,,,,,,,,,,,,
6570,,,,,,,,,,,,,,,,
6571,BC:6A:29:BE:2F:76_-59,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,
6572,6C:EC:EB:1F:FB:96_-95,6C:EC:EB:1F:F6:65_-97,6C:EC:EB:1F:F6:26_-91,20:CD:39:7D:42:D1_-97,6C:EC:EB:1F:F6:55_-89,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:29:FA_-84,,,,,,,,,
6573,BC:6A:29:BE:31:57_-72,6C:EC:EB:1F:FD:83_-91,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
6574,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:2F:76_-80,BC:6A:29:BE:2F:76_-80,,,,,,,,,,,,,
6575,7C:66:9D:7B:2B:90_-85,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,,,
6576,7C:66:9D:7B:29:FA_-77,BC:6A:29:BE:2F:76_-95,,,,,,,,,,,,,,
6577,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,,
6578,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:31:57_-97,,,,,,,,,,,,,,
6579,BC:6A:29:BE:31:57_-95,6C:EC:EB:1F:F6:65_-77,7C:66:9D:7B:2B:90_-90,BC:6A:29:BE:31:57_-93,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:FD:83_-80,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-75,,,,,,
6580,7C:66:9D:7B:29:FA_-89,7C:66:9D:7B:29:FA_-88,,,,,,,,,,,,,,
6581,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FA_-83,BC:6A:29:BE:2F:23_-86,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:55_-79,6C:EC:EB:1F:F6:26_-75,6C:EC:EB:1F:F6:24_-87,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:55_-78,,,,
6582,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F4:74_-90,,,,,,,,,,,,
6583,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:29:FB_-61,,,,,,,,,,,,,,
6584,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:26_-81,,,,,,,,,,,,,,
6585,,,,,,,,,,,,,,,,
6586,6C:EC:EB:1F:F6:15_-92,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,
6587,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,,,,
6588,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,,
6589,7C:66:9D:7B:29:FA_-87,BC:6A:29:BE:2F:23_-86,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,
6590,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:23_-99,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:29:FB_-89,,,,,,,,
6591,6C:EC:EB:1F:FD:83_-72,,,,,,,,,,,,,,,
6592,,,,,,,,,,,,,,,,
6593,6C:EC:EB:1F:FD:83_-67,7C:66:9D:7B:29:FB_-87,6C:EC:EB:1F:F6:65_-60,,,,,,,,,,,,,
6594,,,,,,,,,,,,,,,,
6595,6C:EC:EB:1F:F6:76_-89,BC:6A:29:BE:31:57_-78,6C:EC:EB:1F:F6:2D_-87,7C:66:9D:7B:29:FA_-87,6C:EC:EB:1F:F6:15_-84,6C:EC:EB:1F:F6:15_-81,,,,,,,,,,
6596,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:26_-78,,,,,,,,,,
6597,6C:EC:EB:1F:F6:65_-87,,,,,,,,,,,,,,,
6598,BC:6A:29:BE:31:57_-86,,,,,,,,,,,,,,,
6599,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F6:24_-96,6C:EC:EB:1F:F6:24_-96,,,,,,,,,,,,,
6600,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:31:57_-67,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:29:FB_-77,,,,,,,,,,,
6601,BC:6A:29:BE:31:57_-92,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,,,,
6602,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:24_-86,,,,,,,,,,,,,
6603,6C:EC:EB:1F:F6:76_-82,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F6:76_-82,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:FD:83_-85,,,,,,,,,
6604,6C:EC:EB:1F:F6:76_-83,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:65_-85,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:F6:76_-74,,,,,,,,,,,
6605,6C:EC:EB:1F:F4:74_-58,7C:66:9D:7B:2B:9F_-80,,,,,,,,,,,,,,
6606,6C:EC:EB:1F:F6:24_-87,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F6:65_-78,BC:6A:29:BE:31:57_-79,,,,,,,,,,,
6607,6C:EC:EB:1F:F6:55_-95,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,,
6608,6C:EC:EB:1F:F6:65_-85,,,,,,,,,,,,,,,
6609,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F4:46_-100,6C:EC:EB:1F:F6:55_-80,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:26_-77,,,,,,,,
6610,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,
6611,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:15_-88,,,,,,,,,,,,,
6612,6C:EC:EB:1F:F4:74_-70,7C:66:9D:7B:2B:9F_-79,,,,,,,,,,,,,,
6613,7C:66:9D:7B:29:FA_-78,6C:EC:EB:1F:F6:65_-98,6C:EC:EB:1F:FD:9B_-91,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,
6614,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:65_-76,,,,,,,,,,,,,,
6615,6C:EC:EB:1F:F4:74_-76,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-84,,,,,,,,,,,,
6616,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,,,,
6617,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:FD:9B_-86,6C:EC:EB:1F:F4:46_-87,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:9B_-88,,,,,,,,,
6618,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F6:15_-92,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,
6619,BC:6A:29:BE:31:57_-86,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F6:24_-94,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:FB:C7_-96,7C:66:9D:7B:2B:90_-78,,,,,,,,,,
6620,,,,,,,,,,,,,,,,
6621,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:FD:83_-91,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:74_-67,,,,,,,,,,,
6622,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-67,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F6:24_-67,,,,,,,,,,,,
6623,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:26_-94,,,,,,,,,,,,,
6624,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,,,
6625,6C:EC:EB:1F:FD:83_-86,,,,,,,,,,,,,,,
6626,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:FD:9B_-94,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:F4:74_-95,,,,,,,,,,
6627,7C:66:9D:7B:2D:4A_-64,BC:6A:29:BE:31:57_-97,7C:66:9D:7B:2D:4A_-64,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:31:57_-96,,,,,,,,,,,
6628,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:65_-45,,,,,,,,,,,,
6629,7C:66:9D:7B:29:FA_-65,6C:EC:EB:1F:FD:83_-96,7C:66:9D:7B:29:FB_-78,BC:6A:29:BE:31:57_-73,6C:EC:EB:1F:FD:83_-95,7C:66:9D:7B:29:FA_-65,BC:6A:29:BE:2F:76_-88,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-78,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:29:FA_-66,,,,,
6630,6C:EC:EB:1F:F6:55_-90,,,,,,,,,,,,,,,
6631,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-73,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,,
6632,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:26_-83,,,,,,,,,,,,,,
6633,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,,,
6634,6C:EC:EB:1F:F6:76_-93,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,,,
6635,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-77,6C:EC:EB:1F:F6:15_-76,,,,,,,,,,,,
6636,6C:EC:EB:1F:F6:76_-70,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:76_-70,6C:EC:EB:1F:F6:24_-81,BC:6A:29:BE:2F:23_-78,,,,,,,,,,
6637,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:FD:83_-86,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:76_-91,,,,,,,,,,,
6638,6C:EC:EB:1F:F6:24_-85,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,,,
6639,7C:66:9D:7B:29:FB_-86,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:FD:83_-68,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
6640,6C:EC:EB:1F:F6:24_-91,7C:66:9D:7B:2B:90_-69,6C:EC:EB:1F:F4:4F_-89,6C:EC:EB:1F:FD:9B_-80,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,
6641,6C:EC:EB:1F:F6:65_-77,7C:66:9D:7B:29:FB_-89,BC:6A:29:BE:2F:23_-67,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,
6642,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,,,
6643,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:F6:26_-78,7C:66:9D:7B:2B:90_-86,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,,
6644,6C:EC:EB:1F:F6:55_-95,BC:6A:29:BE:31:57_-77,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,,,
6645,6C:EC:EB:1F:F6:76_-86,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:65_-70,,,,,,,,,,,,,
6646,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:29:FA_-78,,,,,,,,,,,,,
6647,6C:EC:EB:1F:F6:26_-73,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-47,6C:EC:EB:1F:F6:76_-72,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,
6648,6C:EC:EB:1F:F6:24_-86,,,,,,,,,,,,,,,
6649,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,
6650,6C:EC:EB:1F:F6:76_-81,,,,,,,,,,,,,,,
6651,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,,,,
6652,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:26_-71,,,,,,,,
6653,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F6:24_-76,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
6654,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:76_-89,,,,,,,,,,,,,,
6655,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:29:FA_-59,7C:66:9D:7B:29:FB_-75,,,,,,,,,,,,
6656,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F4:74_-82,BC:6A:29:BE:2F:23_-73,,,,,,,,,,
6657,BC:6A:29:BE:31:57_-67,,,,,,,,,,,,,,,
6658,6C:EC:EB:1F:F6:15_-91,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-77,,,,,,,,,
6659,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,,,,
6660,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:2B:90_-96,7C:66:9D:7B:29:FB_-87,,,,,,,,,,,,
6661,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:24_-87,,,,,,,,,,,,,,
6662,BC:6A:29:BE:31:57_-93,,,,,,,,,,,,,,,
6663,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:31:57_-69,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:2F:76_-78,,,,,,,,,,
6664,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
6665,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:24_-80,,,,,,,,,,,,,
6666,6C:EC:EB:1F:F4:46_-73,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F6:24_-88,,,,,,,,,,,,,
6667,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:74_-75,BC:6A:29:BE:2F:23_-74,,,,,,,,,
6668,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,,,,
6669,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,,,,,
6670,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:24_-98,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,,
6671,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:65_-46,,,,,,,,,,,,,
6672,6C:EC:EB:1F:F6:26_-83,7C:66:9D:7B:29:FA_-78,BC:6A:29:BE:2F:23_-85,,,,,,,,,,,,,
6673,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:46_-88,7C:66:9D:7B:29:FB_-77,,,,,,,,,,,
6674,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FB_-68,BC:6A:29:BE:2F:76_-91,,,,,,,,,,,,,
6675,7C:66:9D:7B:2B:90_-70,6C:EC:EB:1F:F6:55_-84,,,,,,,,,,,,,,
6676,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:76_-79,,,,,,,,,,,,,,
6677,6C:EC:EB:1F:F6:76_-57,7C:66:9D:7B:2B:90_-80,7C:66:9D:7B:2B:9F_-79,BC:6A:29:BE:2F:23_-80,,,,,,,,,,,,
6678,,,,,,,,,,,,,,,,
6679,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:FD:83_-84,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F4:74_-72,,,,,,,,,,
6680,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:29:FA_-83,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:2D_-100,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-82,,,,,,,,,,
6681,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,,,
6682,6C:EC:EB:1F:F6:76_-81,7C:66:9D:7B:29:FB_-90,,,,,,,,,,,,,,
6683,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F4:74_-75,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,
6684,6C:EC:EB:1F:F6:55_-93,6C:EC:EB:1F:F6:65_-84,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,,
6685,6C:EC:EB:1F:F4:74_-77,,,,,,,,,,,,,,,
6686,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,
6687,,,,,,,,,,,,,,,,
6688,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:FD:9B_-97,,,,,,,,,,,,,,
6689,7C:66:9D:7B:29:FA_-91,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:31:57_-87,7C:66:9D:7B:29:FA_-93,,,,,,,,,,,
6690,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F4:74_-71,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:76_-78,,,,,,,,
6691,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:FB:96_-96,,,,,,,,,,,
6692,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F6:24_-82,,,,,,,,,,,,,
6693,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:FB:96_-95,6C:EC:EB:1F:F6:15_-97,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,
