,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5730,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:31:57_-73,,,,,,,,,,,
5731,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,
5732,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,
5733,7C:66:9D:7B:2B:90_-82,,,,,,,,,,,,,,
5734,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,,,
5735,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,,,,,,
5736,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:15_-79,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,
5737,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,,,,,,,,,
5738,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,,,
5739,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:F4:74_-75,BC:6A:29:BE:2F:23_-79,BC:6A:29:BE:2F:23_-79,BC:6A:29:BE:2F:23_-79,,,,,,,,,,
5740,,,,,,,,,,,,,,,
5741,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:FD:83_-66,,,,,,,,
5742,6C:EC:EB:1F:F6:65_-66,,,,,,,,,,,,,,
5743,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,,,,
5744,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,,,
5745,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
5746,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,,,,,,,,,,
5747,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,,,
5748,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,,,
5749,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,,,,,,,,,,,
5750,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,,,
5751,,,,,,,,,,,,,,,
5752,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,BC:6A:29:BE:2F:23_-82,,,,,,,,,
5753,BC:6A:29:BE:31:57_-64,,,,,,,,,,,,,,
5754,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,,
5755,7C:66:9D:7B:2B:9F_-83,,,,,,,,,,,,,,
5756,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,,,,,,,,,,,
5757,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,
5758,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,,,,,,,,,,
5759,7C:66:9D:7B:2B:90_-83,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,,,,,
5760,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F4:46_-82,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,
5761,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,6C:EC:EB:1F:FD:9B_-82,,,,,,,,
5762,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,,,,,,,,,
5763,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,,
5764,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,,,,,,,,,
5765,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,
5766,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,,,,,
5767,7C:66:9D:7B:2B:90_-62,,,,,,,,,,,,,,
5768,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:15_-76,,,,,,,,,
5769,,,,,,,,,,,,,,,
5770,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,
5771,6C:EC:EB:1F:F6:24_-66,,,,,,,,,,,,,,
5772,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-79,BC:6A:29:BE:2F:23_-78,,,,,,,,,,,
5773,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,,,,,
5774,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:FD:83_-80,,,,,,,,,,,,
5775,6C:EC:EB:1F:F6:76_-71,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,,
5776,,,,,,,,,,,,,,,
5777,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,
5778,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-58,7C:66:9D:7B:29:FA_-68,,,,,,,,,,,,
5779,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,
5780,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,,,,,
5781,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,,,
5782,,,,,,,,,,,,,,,
5783,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,,,,,,
5784,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:24_-75,BC:6A:29:BE:2F:23_-77,,,,,,,,,,
5785,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,,,
5786,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,
5787,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:2F:23_-78,,,,,,,,,,,
5788,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,,,,,,,,,,
5789,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:2B:90_-80,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:F6:76_-84,,,,,,
5790,BC:6A:29:BE:31:57_-92,,,,,,,,,,,,,,
5791,7C:66:9D:7B:2B:9F_-67,,,,,,,,,,,,,,
5792,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,,
5793,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,,
5794,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
5795,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FB_-72,,,,,,,,,
5796,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,
5797,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,,
5798,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,,,,,,,,,,,,,
5799,6C:EC:EB:1F:F6:76_-90,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,,,,,,,,,,
5800,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:31:57_-91,,,,,,,,,,,,
5801,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,6C:EC:EB:1F:FD:9B_-73,,,,,,,,,,,,
5802,BC:6A:29:BE:2F:76_-56,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,,,
5803,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,
5804,7C:66:9D:7B:29:FA_-89,BC:6A:29:BE:2F:23_-89,7C:66:9D:7B:29:FA_-89,,,,,,,,,,,,
5805,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,,,,,
5806,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,,,,,,,,,,,
5807,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,,,,
5808,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,,,,
5809,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,
5810,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,,,,,,,,,
5811,6C:EC:EB:1F:F4:46_-67,,,,,,,,,,,,,,
5812,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,7C:66:9D:7B:29:FA_-83,,,,,,,
5813,7C:66:9D:7B:29:FA_-90,7C:66:9D:7B:29:FA_-90,7C:66:9D:7B:29:FA_-90,7C:66:9D:7B:29:FA_-90,,,,,,,,,,,
5814,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,,,,,,,,
5815,BC:6A:29:BE:31:57_-59,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
5816,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:65_-79,BC:6A:29:BE:2F:23_-81,,,,,,,,,,,
5817,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,
5818,BC:6A:29:BE:2F:23_-85,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,
5819,7C:66:9D:7B:29:FA_-90,7C:66:9D:7B:2B:90_-88,,,,,,,,,,,,,
5820,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F6:76_-88,,,,,,,,,,
5821,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,,,
5822,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:76_-78,,,,,
5823,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,,,
5824,,,,,,,,,,,,,,,
5825,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F4:46_-82,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,
5826,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,,,
5827,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,,,,,,,,,,,
5828,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-64,,,,,,,,,,,,,
5829,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,
5830,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,
5831,,,,,,,,,,,,,,,
5832,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:29:FB_-90,,,,,,,,,,,
5833,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
5834,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:26_-70,,,,,,,,,,,,,
5835,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,
5836,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,
5837,6C:EC:EB:1F:F6:26_-87,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,
5838,,,,,,,,,,,,,,,
5839,7C:66:9D:7B:2D:4A_-59,7C:66:9D:7B:2D:4A_-59,7C:66:9D:7B:2D:4A_-59,,,,,,,,,,,,
5840,BC:6A:29:BE:31:57_-58,,,,,,,,,,,,,,
5841,6C:EC:EB:1F:F6:65_-57,,,,,,,,,,,,,,
5842,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,,,,,,,,,,,,,
5843,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:24_-70,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,
5844,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,,
5845,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,,,,
5846,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
5847,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2D:4A_-63,7C:66:9D:7B:2D:4A_-63,,,,,,,,,,,,
5848,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,,,,,,,,,
5849,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,,,,
5850,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:31:57_-89,BC:6A:29:BE:2F:23_-78,,,,,,,,,
5851,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
5852,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F4:74_-87,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:29:FB_-69,,,,,,
5853,,,,,,,,,,,,,,,
5854,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,
5855,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,
5856,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:2B:90_-75,,,,,,,,,,,,,
5857,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
5858,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,,,,,,,,,,
5859,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:74_-66,,,,,,,,
5860,7C:66:9D:7B:2D:4A_-86,,,,,,,,,,,,,,
5861,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,,
5862,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:2B:90_-75,,,,,,,,,
5863,6C:EC:EB:1F:F6:76_-85,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,
5864,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F4:74_-70,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
5865,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,,,,,,,,,
5866,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,,,,,
5867,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:65_-59,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,
5868,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-77,,,,,,,,,,,
5869,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,,,
5870,6C:EC:EB:1F:F6:65_-63,6C:EC:EB:1F:F6:65_-64,6C:EC:EB:1F:F6:65_-64,6C:EC:EB:1F:F6:65_-64,,,,,,,,,,,
5871,7C:66:9D:7B:2B:90_-71,,,,,,,,,,,,,,
5872,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:65_-61,7C:66:9D:7B:2B:90_-83,,,,,,,,,,,,
5873,6C:EC:EB:1F:F4:46_-84,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,,,,
5874,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:74_-75,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
5875,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,
5876,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,,,
5877,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,
5878,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,,
5879,6C:EC:EB:1F:F6:24_-88,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,,,
5880,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,
5881,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,,,,
5882,,,,,,,,,,,,,,,
5883,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:31:57_-64,,,,,,,,,,
5884,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,6C:EC:EB:1F:FD:9B_-72,,,,,,,,
5885,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,,,
5886,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,,,,,,,,,,
5887,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
5888,6C:EC:EB:1F:F4:46_-75,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,,
5889,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:65_-46,,,,,,,,,,,,
5890,7C:66:9D:7B:2D:4A_-69,7C:66:9D:7B:2D:4A_-69,7C:66:9D:7B:2D:4A_-69,7C:66:9D:7B:2D:4A_-69,,,,,,,,,,,
5891,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:24_-71,7C:66:9D:7B:2B:90_-83,,,,,,,,,,,
5892,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:26_-87,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,
5893,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,
5894,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,,,,,,,,,,,
5895,7C:66:9D:7B:29:FB_-64,,,,,,,,,,,,,,
5896,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,BC:6A:29:BE:2F:23_-79,,,,,,,,,
5897,,,,,,,,,,,,,,,
5898,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,,,
